scoutId,regio2,regio3,street,houseNumber,geo_plz,totalRent,baseRent,serviceCharge,livingSpace,noRooms,floor,numberOfFloors,balcony,cellar,hasKitchen,garden,lift,petsAllowed,typeOfFlat,heatingType,condition,interiorQual,yearConstructed,lastRefurbish,newlyConst,energyEfficiencyClass,noParkSpaces
111394024,Berlin,Lankwitz_Steglitz,no_information,,12247,1584.25,1350.0,234.25,101.23,3.0,4.0,4.0,True,True,True,False,True,negotiable,roof_storey,central_heating,fully_renovated,normal,1969.0,2014.0,False,C,1.0
113692584,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,no_information,,10435,2812.0,2490.0,322.0,100.7,3.0,2.0,5.0,True,True,True,False,True,negotiable,apartment,central_heating,first_time_use,luxury,2019.0,,True,,
106198377,Berlin,Tiergarten_Tiergarten,Lehrter Stra&szlig;e,25,10557,1579.0,1349.0,230.0,83.0,2.5,7.0,7.0,True,True,True,False,True,,,floor_heating,first_time_use,sophisticated,2018.0,,True,,1.0
112818188,Berlin,Tiergarten_Tiergarten,Bochumer Stra&szlig;e,17,10555,1350.0,1197.0,153.0,63.0,2.0,2.0,5.0,True,True,True,False,True,,apartment,,first_time_use_after_refurbishment,sophisticated,1900.0,2019.0,False,,
113773708,Berlin,Steglitz_Steglitz,Albrechtstr,106,12167,1520.0,1290.0,230.0,73.0,3.0,,,False,True,True,False,False,,ground_floor,central_heating,fully_renovated,sophisticated,,2019.0,False,,
111060458,Berlin,Kreuzberg_Kreuzberg,M&ouml;ckernstra&szlig;e,91,10963,1800.0,1610.0,190.0,98.03,3.0,2.0,5.0,True,False,True,False,False,,apartment,self_contained_central_heating,modernized,,2008.0,,False,,
113780801,Berlin,Steglitz_Steglitz,Herrfurthstra&szlig;e,16,12163,1092.06,717.43,249.15,82.18,2.0,3.0,5.0,True,True,True,False,True,negotiable,apartment,district_heating,well_kept,normal,1981.0,,False,,
110958127,Berlin,Lichterfelde_Steglitz,Billy Wilder Promenade,13,14167,1844.0,1511.0,333.0,111.2,2.0,4.0,4.0,True,False,True,False,True,negotiable,,floor_heating,mint_condition,sophisticated,,,False,,
112935127,Berlin,Tiergarten_Tiergarten,Klara-Franke-Stra&szlig;e,10,10557,1107.0,960.0,147.0,53.4,2.0,6.0,7.0,True,True,True,True,True,,apartment,floor_heating,,sophisticated,2018.0,2018.0,True,,1.0
106957763,Berlin,Friedrichsfelde_Lichtenberg,no_information,,10315,1138.0,874.0,153.0,85.0,3.0,0.0,6.0,True,True,True,True,True,negotiable,terraced_flat,floor_heating,mint_condition,sophisticated,2017.0,2017.0,True,NO_INFORMATION,1.0
110760507,Berlin,Tiergarten_Tiergarten,L&uuml;tzowufer,21,10787,1465.8,1233.4,232.4,66.4,2.0,5.0,7.0,True,True,True,False,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2018.0,,True,B,1.0
111305046,Berlin,Oberschöneweide_Köpenick,Triniusstr.,1A,12459,637.07,469.25,167.82,57.79,2.0,3.0,,True,True,False,False,False,,apartment,district_heating,well_kept,,1931.0,,False,C,
103848059,Berlin,Rosenthal_Pankow,Hauptstr.,143,13158,1246.0,980.0,226.0,75.32,3.0,,1.0,True,True,True,True,False,,apartment,combined_heat_and_power_plant,first_time_use_after_refurbishment,sophisticated,1850.0,2018.0,False,C,1.0
100904168,Berlin,Neukölln_Neukölln,no_information,,12051,693.0,513.0,180.0,57.0,2.0,2.0,4.0,True,True,False,False,False,negotiable,apartment,central_heating,modernized,sophisticated,1905.0,2018.0,False,,
109239616,Berlin,Charlottenburg_Charlottenburg,Wundtstra&szlig;e,7A,14059,920.0,790.0,75.0,51.27,2.0,1.0,5.0,False,False,False,False,False,,apartment,district_heating,refurbished,,1915.0,,False,,
83727073,Berlin,Charlottenburg_Charlottenburg,no_information,,14050,1729.02,1422.02,134.0,150.33,5.5,2.0,4.0,True,True,False,False,True,negotiable,,central_heating,fully_renovated,luxury,1908.0,2015.0,False,,0.0
113369377,Berlin,Karow_Weißensee,Pfannschmitdtstr.,37,13125,948.0,749.0,199.0,72.51,3.0,0.0,,True,True,False,False,False,,ground_floor,district_heating,well_kept,,1997.0,,False,C,
115591635,Berlin,Wilmersdorf_Wilmersdorf,no_information,,14197,945.0,695.0,250.0,69.0,3.0,3.0,5.0,False,True,False,False,False,no,other,district_heating,first_time_use_after_refurbishment,normal,1938.0,2020.0,False,,
113808349,Berlin,Friedrichshain_Friedrichshain,no_information,,10243,1250.0,1000.0,250.0,54.0,2.0,3.0,4.0,True,True,True,False,False,no,,central_heating,well_kept,,1957.0,,False,D,
114669328,Berlin,Köpenick_Köpenick,Glienicker Stra&szlig;e,65,12557,768.6,633.6,75.0,70.4,2.0,3.0,,False,False,True,False,False,,ground_floor,central_heating,,,1900.0,,False,,
110881324,Berlin,Schöneberg_Schöneberg,Belziger Str.,33,10823,1610.11,1360.69,174.04,79.11,2.0,1.0,6.0,True,False,True,False,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2019.0,2019.0,True,B,
106975244,Berlin,Friedrichsfelde_Lichtenberg,Marie-Curie-Allee,94,10315,881.64,658.64,127.0,69.33,3.0,1.0,,True,True,False,False,False,,apartment,central_heating,,,1940.0,,False,G,
111219881,Berlin,Mitte_Mitte,Wadzeckstr,12,10178,1180.0,1000.0,180.0,45.0,2.0,6.0,10.0,False,False,True,False,True,,apartment,district_heating,fully_renovated,,,2017.0,False,,
115576095,Berlin,Schmargendorf_Wilmersdorf,no_information,,14199,2100.0,1670.0,310.0,91.86,3.0,,7.0,True,False,True,False,True,negotiable,apartment,district_heating,,,2017.0,,False,B,1.0
115700107,Berlin,Haselhorst_Spandau,Burscheider Weg,18,13599,480.42,340.42,140.0,40.72,2.0,2.0,,True,False,False,False,False,,apartment,district_heating,,,1953.0,,False,D,
113468392,Berlin,Buckow_Neukölln,Kirschnerweg,5,12353,427.12,334.21,92.91,30.49,1.0,5.0,,True,True,False,False,True,,apartment,district_heating,modernized,,1971.0,,False,,
110939702,Berlin,Neu_Hohenschönhausen_Hohenschönhausen,Falkenberger Chaussee,124,13057,812.0,649.0,163.0,71.43,3.0,7.0,,True,True,True,False,True,,apartment,district_heating,modernized,,1984.0,,False,,
114948014,Berlin,Johannisthal_Treptow,Winckelmannstra&szlig;e,43,12487,970.0,750.0,110.0,60.0,2.0,2.0,3.0,True,True,False,False,False,negotiable,apartment,,refurbished,sophisticated,1900.0,2014.0,False,F,
112063166,Berlin,Weißensee_Weißensee,Sch&ouml;nstra&szlig;e,51,13086,769.0,639.0,130.0,60.0,2.0,0.0,,False,False,False,False,False,negotiable,ground_floor,self_contained_central_heating,modernized,normal,1900.0,2019.0,False,H,
115439709,Berlin,Köpenick_Köpenick,Lindenstra&szlig;e,32C,12555,2199.0,1600.0,599.0,157.0,3.0,6.0,6.0,True,True,True,False,True,,,,,luxury,1996.0,,False,,1.0
109463764,Berlin,Neukölln_Neukölln,Schierker Str.,24,12051,1480.0,1200.0,162.0,98.0,3.0,4.0,4.0,False,True,False,False,False,negotiable,,district_heating,fully_renovated,sophisticated,1905.0,2019.0,False,NO_INFORMATION,
107181278,Berlin,Schöneberg_Schöneberg,Nymphenburger Stra&szlig;e,2,10825,1810.0,1457.0,183.0,133.0,4.0,5.0,5.0,True,False,True,False,True,no,roof_storey,central_heating,well_kept,,1913.0,2018.0,False,,
107379445,Berlin,Charlottenburg_Charlottenburg,Kantstra&szlig;e,130,10625,946.0,780.0,166.0,51.98,2.0,5.0,6.0,False,False,True,False,True,negotiable,apartment,central_heating,,,1972.0,,False,,
115653439,Berlin,Kreuzberg_Kreuzberg,Hedemannstr.,10,10969,467.81,267.81,100.0,39.36,1.0,1.0,,False,False,False,False,False,negotiable,apartment,,well_kept,normal,1966.0,,False,,
77539592,Berlin,Friedrichshain_Friedrichshain,Matternstra&szlig;e,15,10249,1253.0,1083.0,170.0,55.0,2.0,5.0,5.0,True,False,True,False,False,negotiable,roof_storey,self_contained_central_heating,modernized,sophisticated,1910.0,2014.0,False,,
54983593,Berlin,Neukölln_Neukölln,Allerstr.,5,12049,950.0,833.0,117.0,54.75,2.0,1.0,4.0,True,False,False,False,False,,apartment,central_heating,refurbished,sophisticated,1905.0,,False,E,
106960550,Berlin,Britz_Neukölln,Mackenroder Weg,1,12347,950.0,850.0,100.0,95.0,2.0,5.0,5.0,True,True,False,False,False,negotiable,roof_storey,self_contained_central_heating,mint_condition,sophisticated,1919.0,2015.0,False,E,
113764708,Berlin,Neukölln_Neukölln,Delbr&uuml;ckstra&szlig;e,41,12051,1469.6,1181.6,170.0,73.85,3.0,1.0,6.0,True,False,True,False,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2018.0,2018.0,True,,20.0
111373766,Berlin,Lichtenberg_Lichtenberg,L&uuml;ckstr.,75,10317,1658.25,1370.25,149.0,94.5,3.0,4.0,,True,True,False,True,True,,apartment,central_heating,mint_condition,sophisticated,2014.0,,False,,1.0
106365112,Berlin,Mitte_Mitte,Boyenstra&szlig;e,33,10115,2638.4,2242.64,395.76,131.92,5.0,,,True,False,False,False,False,,,floor_heating,,luxury,2018.0,,True,,1.0
107302326,Berlin,Rudow_Neukölln,Hiltrud-Dudek-Weg,38,12355,1383.0,1067.6,315.4,105.0,4.0,3.0,3.0,True,True,True,False,True,negotiable,apartment,central_heating,modernized,sophisticated,1996.0,2015.0,False,,
110851873,Berlin,Mitte_Mitte,Zimmerstra&szlig;e,92,10969,2452.12,2199.64,168.32,87.6,4.0,6.0,7.0,True,True,True,False,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2018.0,,False,B,1.0
107327351,Berlin,Reinickendorf_Reinickendorf,Antonienstra&szlig;e,48,13403,888.0,669.0,219.0,66.68,2.0,4.0,,True,True,True,False,True,,apartment,central_heating,well_kept,,1992.0,,False,,
95713989,Berlin,Wilmersdorf_Wilmersdorf,Uhlandstra&szlig;e,144,10719,1500.0,1250.0,250.0,73.0,3.0,1.0,4.0,False,True,True,False,False,,apartment,,,,,,False,,
110002594,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,no_information,,10439,1134.0,994.0,140.0,71.0,2.0,1.0,4.0,True,False,False,False,False,negotiable,apartment,self_contained_central_heating,first_time_use_after_refurbishment,normal,1900.0,,False,,
113763909,Berlin,Neukölln_Neukölln,Delbr&uuml;ckstra&szlig;e,43,12051,1301.4,1046.4,150.0,65.0,2.0,3.0,5.0,True,True,True,False,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2018.0,2018.0,True,,20.0
111259848,Berlin,Französisch_Buchholz_Pankow,Berliner Stra&szlig;e,8,13127,600.0,500.0,50.0,34.0,1.0,1.0,2.0,False,False,True,False,False,no,other,central_heating,fully_renovated,sophisticated,1903.0,2019.0,False,H,0.0
111207779,Berlin,Siemensstadt_Spandau,Schuckertplatz,8,13629,849.0,667.0,107.0,74.05,3.0,2.0,4.0,True,True,False,False,False,,apartment,central_heating,well_kept,normal,1930.0,,False,,
112286446,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Prenzlauer Allee,44,10405,2154.32,1796.35,195.26,129.3,3.5,,,False,False,True,False,True,,apartment,,,,2017.0,,False,,
115121899,Berlin,Tiergarten_Tiergarten,Spenerstra&szlig;e,38,10557,1150.0,955.0,120.0,55.9,2.0,3.0,7.0,True,False,True,False,True,,apartment,district_heating,,,1975.0,,False,F,
115136497,Berlin,Tiergarten_Tiergarten,Heidestra&szlig;e,19,10557,1358.64,1158.84,133.2,66.6,2.0,2.0,5.0,True,False,True,False,True,negotiable,apartment,district_heating,first_time_use,sophisticated,2019.0,2019.0,True,B,
105344658,Berlin,Schöneberg_Schöneberg,Freiherr-vom-Stein-Str.,5,10825,787.0,671.0,116.0,44.75,1.0,,,False,True,False,False,False,,ground_floor,central_heating,first_time_use,,1954.0,,False,,0.0
95115985,Berlin,Buckow_Neukölln,Alt-Buckow,12,12349,1688.0,1388.0,300.0,110.0,4.0,0.0,2.0,True,True,True,True,False,no,terraced_flat,central_heating,mint_condition,sophisticated,1910.0,2018.0,False,,
115187427,Berlin,Wedding_Wedding,Soldiner Str.,35,13359,1281.0,1077.0,135.0,86.18,3.0,5.0,5.0,False,False,False,False,False,negotiable,apartment,central_heating,first_time_use_after_refurbishment,normal,,2019.0,False,,
113860506,Berlin,Lichtenberg_Lichtenberg,Deutschmeisterstr.,9,10367,689.97,524.76,165.21,47.38,2.0,3.0,,False,True,True,False,False,,apartment,district_heating,,,1938.0,,False,D,
112925452,Berlin,Steglitz_Steglitz,Knausstra&szlig;e,7,12157,1219.03,982.03,194.0,79.26,3.0,1.0,4.0,True,True,True,False,True,negotiable,apartment,oil_heating,well_kept,normal,1989.0,,False,,0.0
106614625,Berlin,Friedrichshain_Friedrichshain,no_information,,10247,2090.0,1740.0,350.0,91.57,2.0,7.0,7.0,True,False,True,True,True,negotiable,roof_storey,central_heating,first_time_use,luxury,2018.0,,True,D,
110786420,Berlin,Spandau_Spandau,Lynarstra&szlig;e,16,13585,719.0,561.0,158.0,65.0,2.0,3.0,,False,False,False,False,False,negotiable,apartment,central_heating,modernized,sophisticated,1905.0,,False,,
106662773,Berlin,Tegel_Reinickendorf,Marzahnstra&szlig;e,17,13509,1590.0,1350.0,130.0,112.5,3.0,4.0,4.0,True,True,False,False,False,,roof_storey,central_heating,mint_condition,sophisticated,2016.0,2016.0,False,,
106595476,Berlin,Charlottenburg_Charlottenburg,Leibnizstrasse,78,10625,1990.0,1710.0,280.0,95.0,3.0,2.0,7.0,True,True,False,True,True,,apartment,district_heating,first_time_use_after_refurbishment,,1991.0,,False,,
110664905,Berlin,Friedrichshain_Friedrichshain,Diestelmeyerstr.,3a,10249,2169.54,1919.54,140.0,139.4,2.5,,,True,True,True,False,True,,roof_storey,district_heating,well_kept,sophisticated,2009.0,,False,C,
111370373,Berlin,Schöneberg_Schöneberg,M&uuml;nchenerstr.,28,10825,866.0,720.0,146.0,43.0,1.0,,,True,True,True,True,False,no,ground_floor,,first_time_use_after_refurbishment,sophisticated,1956.0,2019.0,False,,
115325041,Berlin,Schöneberg_Schöneberg,Wexstra&szlig;e,13-15,10715,725.0,605.0,,23.08,1.0,1.0,,True,False,True,False,True,,,,,,,,False,,
106975213,Berlin,Mitte_Mitte,Albrechtstra&szlig;e,10d,10117,1200.0,1000.0,200.0,60.0,2.0,4.0,4.0,True,False,True,False,True,negotiable,roof_storey,central_heating,,,,,False,,
111171207,Berlin,Wedding_Wedding,no_information,,13351,894.64,654.64,240.0,81.83,3.0,1.0,2.0,True,True,False,False,False,negotiable,apartment,district_heating,negotiable,normal,1933.0,,False,,
109865019,Berlin,Frohnau_Reinickendorf,F&uuml;rstendamm,.,13465,1836.0,1428.0,408.0,136.0,3.5,3.0,,True,True,True,False,False,,apartment,self_contained_central_heating,well_kept,sophisticated,1998.0,2016.0,False,,
113751739,Berlin,Rosenthal_Pankow,Kastanienallee,19 b,13158,922.0,632.0,290.0,79.0,3.0,3.0,3.0,True,True,True,False,True,,apartment,central_heating,well_kept,,1996.0,,False,,
106458574,Berlin,Mitte_Mitte,Holzmarktstra&szlig;e,61,10179,900.0,795.0,72.0,42.6,1.0,8.0,10.0,False,True,True,False,True,,apartment,district_heating,well_kept,,1969.0,,False,,
111150934,Berlin,Tiergarten_Tiergarten,Derfflingerstr.,22b,10785,1300.0,1110.0,190.0,57.0,2.0,2.0,5.0,True,True,True,False,True,,apartment,district_heating,first_time_use,sophisticated,2019.0,,True,,
114508964,Berlin,Friedrichshain_Friedrichshain,no_information,,10245,3350.0,2980.0,370.0,142.0,4.0,4.0,,True,False,True,False,True,negotiable,apartment,,first_time_use,luxury,2019.0,,True,,1.0
112948361,Berlin,Adlershof_Treptow,Hoffmannstra&szlig;e,7,12489,885.0,695.0,190.0,69.0,2.0,2.0,4.0,True,True,True,False,False,no,apartment,central_heating,refurbished,normal,1900.0,1999.0,False,C,
113493818,Berlin,Friedrichsfelde_Lichtenberg,Ribbecker Stra&szlig;e,42,10315,1533.0,1199.0,334.0,108.98,5.0,2.0,0.0,False,False,False,False,False,negotiable,apartment,,,,1930.0,,False,,
113672112,Berlin,Neukölln_Neukölln,no_information,,12045,1400.0,1050.0,350.0,76.0,3.0,1.0,5.0,True,False,True,True,False,,raised_ground_floor,self_contained_central_heating,modernized,normal,1928.0,,False,,
113144431,Berlin,Tiergarten_Tiergarten,Huttenstra&szlig;e,72,10553,2119.0,1785.0,215.0,119.47,4.0,,5.0,False,False,True,False,False,negotiable,apartment,central_heating,first_time_use_after_refurbishment,,1919.0,,False,,
111417528,Berlin,Reinickendorf_Reinickendorf,General-Barby-Str.,55,13403,533.17,384.69,148.48,46.07,1.5,3.0,,True,False,False,False,False,,apartment,oil_heating,fully_renovated,,1962.0,,False,,
105401645,Berlin,Friedrichsfelde_Lichtenberg,no_information,,10315,796.0,620.0,102.0,56.43,2.0,1.0,6.0,True,True,True,True,True,negotiable,apartment,district_heating,mint_condition,sophisticated,2017.0,2017.0,True,NO_INFORMATION,1.0
108093073,Berlin,Steglitz_Steglitz,Schlo&szlig;str.,128,12163,1643.13,1469.9,193.0,131.83,4.0,1.0,3.0,True,True,True,False,False,negotiable,apartment,self_contained_central_heating,refurbished,normal,1906.0,,False,,
98944162,Berlin,Lichterfelde_Steglitz,Unter den Eichen,97,12203,770.0,540.0,230.0,62.0,2.0,2.0,3.0,True,False,False,False,True,yes,,central_heating,fully_renovated,,1971.0,,False,,
113498029,Berlin,Tiergarten_Tiergarten,Lydia-Rabinowitsch-Stra&szlig;e,10B,10557,1242.0,1070.0,172.0,63.0,2.0,5.0,7.0,True,True,True,False,True,negotiable,apartment,central_heating,first_time_use,,2018.0,,True,,1.0
115630351,Berlin,Buckow_Neukölln,Fritz-Erler-Allee,60,12351,796.23,566.23,160.0,83.0,3.0,0.0,,True,False,False,False,False,negotiable,apartment,central_heating,well_kept,normal,1965.0,,False,,
115481771,Berlin,Spandau_Spandau,Krowelstrasse,36a,13581,675.0,550.0,65.0,52.0,2.0,1.0,3.0,True,True,True,False,False,,apartment,night_storage_heater,fully_renovated,sophisticated,1936.0,2017.0,False,,
106191172,Berlin,Steglitz_Steglitz,Ellwanger Stra&szlig;e,17/19,12247,690.0,550.0,80.0,49.98,2.0,2.0,3.0,True,True,False,False,False,,apartment,central_heating,well_kept,normal,1964.0,,False,,
104383988,Berlin,Spandau_Spandau,Metzer Stra&szlig;e,12,13595,440.0,350.0,50.0,36.0,1.0,3.0,3.0,False,True,True,False,False,negotiable,apartment,self_contained_central_heating,,,,,False,,
110961714,Berlin,Mitte_Mitte,Neue Gr&uuml;nstr.,19,10179,1660.0,1448.0,127.0,78.23,3.0,0.0,7.0,True,True,True,True,True,,ground_floor,central_heating,mint_condition,luxury,2018.0,2018.0,True,C,
113354245,Berlin,Kreuzberg_Kreuzberg,Stresemannstra&szlig;e,76,10963,738.68,589.68,149.0,37.0,1.0,9.0,17.0,False,False,True,False,True,,,,,,1968.0,,False,,
107250615,Berlin,Mitte_Mitte,Marienstra&szlig;e,4,10117,1339.0,1069.0,270.0,76.39,2.0,2.0,4.0,False,True,True,False,False,no,,central_heating,fully_renovated,sophisticated,1900.0,2002.0,False,C,
113141338,Berlin,Charlottenburg_Charlottenburg,no_information,,10623,2500.0,2065.0,435.0,182.13,4.0,3.0,5.0,True,False,True,False,True,,apartment,district_heating,,,1896.0,,False,,
115433865,Berlin,Johannisthal_Treptow,K&ouml;nigsheideweg,264,12487,1246.0,1086.0,160.0,108.57,3.0,2.0,5.0,True,False,False,False,False,negotiable,apartment,self_contained_central_heating,,,1903.0,,False,D,
111331176,Berlin,Friedenau_Schöneberg,Niedstra&szlig;e,19,12159,965.0,840.0,125.0,60.0,2.0,2.0,3.0,True,False,False,False,False,,apartment,gas_heating,,,,,False,,
113866248,Berlin,Weißensee_Weißensee,no_information,,13088,720.0,520.0,100.0,62.23,2.0,3.0,5.0,True,True,False,False,True,negotiable,apartment,district_heating,well_kept,normal,,,False,NO_INFORMATION,
110024912,Berlin,Wilmersdorf_Wilmersdorf,Uhlandstra&szlig;e,77,10717,770.0,485.91,150.0,50.51,2.0,4.0,5.0,False,False,False,False,False,,,oil_heating,need_of_renovation,,1962.0,,False,,
115663935,Berlin,Spandau_Spandau,Ederkopfweg,17,13583,647.1,473.1,133.0,62.25,2.0,5.0,,True,True,False,False,False,,apartment,central_heating,,,1965.0,,False,C,
101418673,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Naugarder Stra&szlig;e,40,10409,587.0,482.0,42.0,43.8,1.0,3.0,4.0,False,True,False,False,False,negotiable,apartment,central_heating,refurbished,normal,1910.0,2019.0,False,E,
77384868,Berlin,Tempelhof_Tempelhof,Ordensmeister Stra&szlig;e,60,12099,926.0,670.0,256.0,77.73,2.5,5.0,12.0,True,False,False,False,True,negotiable,,central_heating,well_kept,,1972.0,,False,,
110875284,Berlin,Heiligensee_Reinickendorf,Ruppiner Chaussee,289,13503,1495.0,1265.0,140.0,87.59,3.0,0.0,2.0,True,False,False,True,False,,terraced_flat,central_heating,first_time_use_after_refurbishment,sophisticated,1930.0,2019.0,False,,
114636279,Berlin,Köpenick_Köpenick,Landj&auml;gerstra&szlig;e,23,12555,1074.77,890.0,184.77,65.99,2.0,2.0,5.0,True,True,True,False,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2019.0,,True,A,
115457905,Berlin,Spandau_Spandau,Mertensstra&szlig;e,13e,13587,850.0,710.0,100.0,54.68,2.0,1.0,,True,True,True,False,True,negotiable,apartment,combined_heat_and_power_plant,first_time_use,sophisticated,2018.0,,False,NO_INFORMATION,
113869081,Berlin,Tiergarten_Tiergarten,Klara Franke Stra&szlig;e,12,10557,750.0,700.0,50.0,16.0,1.0,6.0,7.0,True,False,True,False,False,no,apartment,central_heating,modernized,sophisticated,,2019.0,False,,
115538597,Berlin,Rahnsdorf_Köpenick,no_information,,12589,1350.0,1100.0,250.0,100.0,3.0,1.0,2.0,True,False,True,False,False,no,apartment,gas_heating,,,2005.0,,False,E,
102033456,Berlin,Mitte_Mitte,Kommandantenstra&szlig;e,75,10117,1300.0,1110.0,190.0,62.0,2.0,2.0,7.0,True,True,True,False,True,,apartment,central_heating,mint_condition,sophisticated,2015.0,2015.0,False,B,
107378806,Berlin,Friedrichshain_Friedrichshain,Stralauer Platz,37/38,10243,1375.56,1215.61,95.97,63.98,2.0,2.0,11.0,True,False,True,False,True,no,apartment,floor_heating,first_time_use,sophisticated,,2018.0,False,,
113191161,Berlin,Neu_Hohenschönhausen_Hohenschönhausen,Wustrower Stra&szlig;e,17,13051,899.0,729.0,170.0,71.2,3.0,11.0,,True,True,True,False,True,,roof_storey,district_heating,modernized,,1984.0,,False,NO_INFORMATION,
